What shape-shifting menace did Rom come to Earth to fight ?,other
What is the nickname of Pennsylvania ?,state
What causes headaches ?,reason
Names of books by James A. Michener set in the following locations ?,cremat
When was the first stained glass window made ?,date
What company 's trademark was His Master 's Voice ?,gr
What Pope inaugurated Vatican International Radio ?,ind
What director made one silent and one sound version of The Ten Commandments ?,ind
When did swimming become commonplace ?,date
Which presidents of the USA were Masons ?,ind
Who was the tallest U.S. president ?,ind
What is the largest museum in the world ?,other
How can I enforce new rules to a group of youngsters who have been allowed to do as they please .,manner
What character in The Beverly Hillbillies has the given names Daisy Moses ?,ind
What comedienne calls her sister-in-law Captain Bligh and her mother-in-law Moby Dick ?,ind
How many gallons of paint does it take to paint the Golden Gate Bridge ?,count
What president also became a supreme court justice ?,ind
When does menstruation begin ?,date
Where did makeup originate ?,other
What is the only modern language that capitalizes its singular first-person pronoun ?,lang
"What is the claim to fame of Agra , India ?",reason
What flag flies over Wake Island ?,other
How deep is a fathom ?,dist
What Kennedy was married to Ethel ?,cremat
What U.S. state is Mammoth Cave National Park in ?,state
What is the most famous German word in the English language ?,word
Who was actress June Havoc 's legendary sister ?,ind
What is widely used to detect birth defects ?,other
What is the chromosome number of an elephant ?,other
Who killed JFK ?,ind
Who was the star witness at the Senate Watergate hearings ?,ind
What is the Order of the Arrow in Boy Scouts ?,def
In what country is a stuck-out tongue a friendly greeting ?,country
What are the five basic swimming strokes ?,techmeth
Who is the son-in-law of Sen. Everett Dirkson who was also a senator in the '70 's ?,ind
Where is Erykah Badu originally from ?,other
Where can I buy a pony on the Big Island for my daughter ?,other
How old was George Washington when he died ?,period
What is the recipe or formula for Coca-Cola ?,food
Who made the rotary engine automobile ?,gr
"What is the origin of the term'blue moon ,'and how often do they occur ?",desc
How many blacks served in the Vietnam War,count
What were the last names of gangsters Bonnie and Clyde ?,ind
What is the address of the famous Mexican star'Thalia'?,other
What does a man suffering from diphallic terata have ?,dismed
Who invented panties ?,ind
What is Pittsburgh 's baseball team called ?,gr
"What is p.m. an abbreviation for , as in 5 p.m. ?",exp
What sport can a free-legged pacer compete in ?,sport
What does CPR stand for ?,exp
What President had never held an elected office until he was elected to the White House ?,ind
What are the diseases that can be cured by black cumin ?,dismed
What fruit does the ficus produce ?,food
Who is the richest person in the world ?,ind
What is an aurora ?,def
How much time does the blinking of an eye take ?,count
What made the short-lived Star Hawks strip so unique ?,reason
What 's the biggest-selling U.S. magazine aimed at a black audience ?,cremat
How deep is a fathom ?,dist
What is the primary language of the Philippines ?,lang
When did the use of'the syringe'first appear in medicinal history ?,date
What was the Long March in China ?,def
What international organization was founded by Clara Barton ?,gr
What corporation does Madonna advertise for ?,gr
What is the Islamic equivalent of the Red Cross ?,termeq
How many people visit the Pope each month ?,count
What planet gave bith to Superman ?,other
What month of the year is there no television in Iceland ?,date
What George Harrison tune sounded too much like He 's So Fine by The Chiffons ?,cremat
Who is buried in the great pyramid of Giza ?,ind
"What is the most important nation in the world , historically ?",country
What is the current unemployment rate in the U.S. ?,perc
When was the first railroad from the east coast to the west coast completed ?,date
How fast can a Corvette go ?,speed
What do a diamond and lump of coal have in common ?,desc
What famous actress made her first appearance on stage at the age of five in the year 191 as'Baby'?,ind
What effect does LSD have on the brain ?,desc
What are the three most successful companies of our time ?,gr
How much did a McDonald 's hamburger cost in 1963 ?,money
What is the name of the company that manufactures the'American Girl'doll collection ?,gr
What is a horologist ?,def
What was the effect of the Yalta Conference ?,desc
Where is the group M People from ?,other
What country is famous for Persian rugs ?,country
How many were in attendance at the Last Supper ?,count
How long should you feed your puppy Purina Puppy Chow ?,period
What do the figures represent on the Easter Island ?,def
"What magazine paid $5 , 000 for an eight-millimeter film of John F. Kennedy 's assassination ?",cremat
What is the name given to the Islamic counterpart of the Red Cross ?,termeq
How does a submarine operate ?,manner
What city is graced by the Arch of Titus ?,city
What is Michael Jackson 's father 's name ?,ind
Who was the girl in Peter Sellers 's soup ?,ind
What creative genius said :'Everything comes to him who hustles while he waits'?,ind
How is Paraguay for vacations ?,manner
Where is the world 's most active volcano located ?,other
What is the acronym for the rating system for air conditioner efficiency ?,abb
What country is bounded in part by the Indian Ocean and Coral and Tasman seas ?,country
How many people did Randy Steven Craft murder ?,count
What do you call a section of your finger from one joint to another ?,termeq
"What happened on January 15 , 1969 ?",event
What Muhammad Ali maneuver was George Foreman the first victim of ?,techmeth
What is DSL ?,exp
How many small businesses are there in the United States ?,count
Who was Ben Casey 's boss ?,ind
What multitalented Academy-award-winning director failed a college course in motion-picture production ?,ind
Where is Ayer 's rock ?,other
What 's a Craps player called ?,termeq
When was the Berlin Wall erected ?,date
When was cigarette advertising banned on television and radio ?,date
What is the name of the game that Garry Kasparov plays ?,sport
What Caribbean cult did Marcus Garvey originate ?,religion
What is the most widely cultivated plant ?,plant
What wild and crazy guy wrote a book called Cruel Shoes ?,ind
What city 's theatrical district has been dubbed The Roaring Forties ?,city
What should the temperature be set at while baking Peachy Oat Muffins ?,temp
What police force did Mack Sennett create ?,gr
How many home runs did Babe Ruth hit in his lifetime ?,count
"Who was in Death of a Salesman original movie , not 1985 ?",ind
How do I get a complete list of all the people that are living with the last name Kilvington ?,manner
What is Dr. Ruth 's last name ?,ind
What 's the world 's most common compound ?,substance
Where was George Washington born ?,other
How many colors are there in the spectrum ?,count
What 's the middle name of movie producer Joseph E. Levine ?,ind
Define Sinn Fein .,def
What two Caribbean countries share the island of Hispaniola ?,country
What is in baby powder and baby lotion that makes it smell the way it does ?,reason
What is probability theory ?,def
Who told all in Ball Four ?,ind
What kind of car did Janis Joplin ask the Lord to buy her ?,product
Who followed Willy Brandt as chancellor of the Federal Republic of Germany ?,ind
What continent 's second-highest peak is Mont Blanc ?,mount
What Peruvian city is home to the mummified body of Francisco Pizarro ?,city
When did French revolutionaries storm the Bastille ?,date
How can I look up someone 's E-mail address on the Internet ?,manner
How many men died building the Mackinaw Bridge ?,count
